areas,name,id,type,class,hot,address,feature,Pos
江苏·连云港·连云区,延福观,2964850305,文化古迹,,热度 0.7,江苏省连云港市连云区,成为云台山一带道教的主要基地,"119.339171,34.635592"
江苏·泰州·海陵区,都天行宫,715668208,文化古迹,,热度 0.7,泰州市西仓桥东老廒新村58号,整座建筑具清代早期建筑风格，保存较好,"119.9120296774,32.499899546534"
江苏·盐城·阜宁县,兴国寺,2773417680,文化古迹,,热度 0.7,中国江苏盐城阜宁县城以东,国家三级文物重点保护单位,"119.80735383652,33.783267190209"
江苏·徐州·云龙区,范增墓,3601432146,文化古迹,,热度 0.0,江苏省徐州市云龙区彭城路乾隆行宫后,范增墓在徐州市彭城路乾隆行宫后的土山上。范增（前277-前204），居剿（今安徽桐城南人）。参加了倒秦的项梁起义，后为项,"117.192372,34.255891"
江苏·宿迁·宿豫区,宿迁合善堂,763126130,文化古迹,,热度 0.0,江苏省宿迁市宿豫区皂河镇,水乡文化，话说沧桑；皂河流淌，淌着辉煌,"118.1187,34.038776"
江苏·连云港·连云区,九龙桥,1092586817,文化古迹,,热度 0.72,江苏省连云港市连云区,山风阵阵，流水潺潺，松涛盈耳，鸟语花香,"119.296527,34.647725"
江苏·苏州·吴县,张士诚墓,413522424,文化古迹,,热度 0.7,江苏省苏州市吴县斜塘镇盛墩村,位于斜塘镇盛墩村，1960年被列为吴县文物保护单位，1995年因行政区划调整，改为苏州市文物保护单位。张士诚（1321,"120.734752,31.311121"
江苏·苏州·沧浪区,织造署旧址,1484249212,文化古迹,,热度 0.7,江苏苏州葑门内带城桥下塘,位于葑门内带城桥下塘，1980年年被列为苏州市文物保护单位。苏州自古丝织业发达，为全国丝织中心之一。为满足宫廷需求，自元,"120.63878594979,31.304859186998"
江苏·盐城·大纵湖,宋曹祖居,366406811,文化古迹,,热度 0.7,,傍路依水，环境幽雅，历史极为悠久,"119.82728846789,33.166860201925"
江苏·苏州·常熟市,翁同和墓,1926653504,文化古迹,,热度 0.7,江苏省苏州市常熟市虞山中路,虞山鹁鸽峰山麓。墓前有古柏四株，虬枝铁干，苍劲清奇。翁同，字声甫，号叔平，晚号松禅老人，又号瓶庐居士。江苏常熟人。善诗文,"120.70217666092,31.688700191687"
江苏·连云港·连云区,屏竹禅院,3389907093,文化古迹,,热度 0.72,中国江苏连云港,在园林设计上却达到了较高的境界,"122.254941,39.559247"
江苏·苏州·吴县,茶店头遗址,3645451692,文化古迹,,热度 0.7,江苏省苏州市枫桥镇高景山东北麓,位于枫桥镇高景山东北麓，1986年公布为吴县文物保护单位，1995年因行政区划调整，改为苏州市文物保护单位，该遗址文化遗,"120.515675,31.321621"
江苏·苏州·金阊区,唐寅祠,1978239663,文化古迹,,热度 0.7,江苏省苏州市平江区大营弄新光里,杨大潆创精舍于此，供奉准提佛像,"120.6191,31.326983"
江苏·淮安·青浦区,李更生故居,293770974,文化古迹,,热度 0.7,江苏省淮安市清浦区,在市区淮阴中学的北院内，有一古朴典雅、富于民族特色的院落，这就是民国大教育家李更生先生的故居。为了缅怀这位勇于革新的教育,"119.028466,33.593678"
江苏·镇江·句容市,乾元观,2036880841,文化古迹,,热度 0.0,,位于小茅峰之东，郁冈山前。秦时李明于此炼丹名“炼丹院”。南朝梁天监中（502~519年）陶弘景创“郁冈斋室”，以追玄州之,"119.33256615725,31.834415413842"
江苏·扬州·登月湖,龙王庙,3390378314,文化古迹,,热度 0.0,江苏省扬州市仪征市登月湖风景区内,龙山是由小白龙的传说得名，应当地老百姓的提议重新修复龙王庙。,"119.10923011665,32.418207263638"
江苏·苏州·昆山市,归有光墓,95002125,文化古迹,,热度 0.0,江苏省苏州昆山市金潼里,纪念归有光嘉靖年间入城御倭的功绩,"120.971202,31.38406"
江苏·南通·江海风情园,四季桥,3816145374,文化古迹,,热度 0.0,江苏省南通市海门市静海路海港路口西1000米江海风情园内,四季桥历经春风夏雨日，迎来南来北往客。,"121.174281,31.831534"
江苏·苏州·沧浪亭,五百名贤祠,2682381547,文化古迹,,热度 0.0,江苏苏州沧浪区沧浪亭景区内,祠中三面粉壁上嵌594幅与苏州历史有关的人物平雕石像，为清代名家顾汀舟所刻,"120.631971,31.300358"
江苏·徐州·丰县,丰县烈士陵园,3313405309,文化古迹,,热度 0.0,江苏省徐州市丰县丰沛运河与复新河交汇处,丰县新民主主义革命时期的革命斗争画卷,"116.629053,34.72535"
江苏·泰州·兴化市,刘熙载故居,212030422,文化古迹,,热度 0.7,江苏省泰州市兴化市小关帝庙巷3号,展示刘熙载人生旅程和学术思想的窗口,"119.848395,32.941126"
江苏·苏州·相城区,任道熔故居,1413699246,文化古迹,,热度 0.7,江苏苏州人民路乐桥干将西路北侧,繁花佳木，山石池沼，空间处理别开蹊径,"120.62879,31.312611"
江苏·扬州·广陵区,普哈丁墓,618946998,文化古迹,,热度 0.72,中国江苏扬州市区解放桥南堍,俗名回回堂，位于扬州市区解放桥南堍、古运河东岸岗上。普哈丁，相传为穆罕默德圣人第十六世裔孙，南宋咸淳年间（1265－12,"119.460198,32.401441"
江苏·泰州·海陵区,明御史蒋科宅第,3666026110,文化古迹,,热度 0.7,泰州市税东街112号,物换星转，主人更迭，屡次改建,"119.92961089324,32.46235784674"
江苏·无锡·荣巷古镇,西浜信船石柱,1971127651,文化古迹,,热度 0.0,江苏省无锡市滨湖区荣巷古镇西浜头,石柱是荣巷西浜信船码头的系缆石柱。石质为花岗岩，柱高约1米，上端有宽约5厘米的凹槽，用以系缆绳，下部埋人地面，深度不详。,"120.246029,31.559732"
江苏·苏州·锦溪古镇,莲池禅院,3254964461,文化古迹,,热度 0.0,江苏省苏州市昆山市锦溪镇长寿路南侧苏杭时代大厦南边锦溪古镇内,江南负有盛名的佛门胜地之一,"120.907143,31.17689"
江苏·无锡·江阴市,徐霞客墓,4244229406,文化古迹,,热度 0.7,中国江苏江阴市马镇乡南肠歧村,遍植松柏花卉，古色古香，文学气息浓厚,"120.32242397429,31.720592189656"
江苏·盐城·东台市,泰山护国禅寺,2097881586,文化古迹,,热度 0.7,中国江苏盐城东台市西溪通圣桥南,历史悠久，景色秀美,"120.2915315983,32.822631240182"
江苏·苏州·周庄,全福塔,3380249173,文化古迹,,热度 0.0,江苏省苏州市昆山市周庄镇周庄古镇内（近周庄魔城）,仿古造型的水塔,"120.853971,31.120519"
江苏·苏州·吴江区,盛泽先蚕祠,3893962589,文化古迹,,热度 0.7,江苏省苏州吴江市盛泽镇五龙路1号南口,祭祀蚕丝行业的公祠，飞檐斗拱，气势轩昂,"120.673099,30.909085"
江苏·南通·如皋市,法宝禅寺,3205742978,文化古迹,3A景区,热度 0.0,江苏省南通市如皋市,法宝禅寺，原名圣教寺，位於江苏省如臯市白蒲镇，始建於唐太和四年（西元八三○年），後不幸遭火。到宋至和元年（一○五四年）在,"120.757809,32.248173"
江苏·南通·崇川区,沈寿墓,3158739075,文化古迹,,热度 0.7,南通市崇川区濠阳南路23号,她热心教学传艺，悉心培养人才,"120.87231819699,32.018792954434"
江苏·南通·通州区,香光寺,4052179611,文化古迹,,热度 0.0,江苏南通市通州区二甲镇东北隅,南通范围内规模较大、建造宏伟的禅林之一,"121.205976,32.026653"
江苏·苏州·吴江区,慈云禅寺,4190056012,文化古迹,,热度 0.0,江苏省苏州市吴江市,吴江内规模较大的佛教寺院，历代高僧辈出,"120.51413193818,30.925937892552"
江苏·南京·鼓楼区,崇正书院,4210910020,文化古迹,,热度 0.7,江苏省南京市鼓楼区清凉山路83号清凉山,位于清凉山东岗，与扫叶楼遥遥相望。1980年修复。这里原是明代户部尚书耿天台（字定向）在南京做督学御史时（约1544年）,"118.767968,32.054856"
江苏·苏州·沧浪区,定慧寺,3135011296,文化古迹,,热度 0.7,江苏省苏州市凤凰街定慧寺巷118号,白云隐逸，群山急秀，真是一幅美妙的图画,"120.632776,31.306586"
江苏·苏州·沧浪区,胥门,1690191470,文化古迹,,热度 0.7,江苏省苏州市沧浪区百花洲西大街105号,与盘门同为苏州幸存的古城门,"120.618853,31.303579"
江苏·苏州·吴中区,伍子胥墓,4086072173,文化古迹,,热度 0.7,江苏省苏州市吴中区吉祥路,规模宏大，气势非凡，环境清幽，意境深厚,"120.494092,31.238639"
江苏·南京·雨花台区,辛亥之役人马合冢,833184084,文化古迹,,热度 0.0,江苏省南京市雨花台区,座落在雨花台烈士雕塑东北坡道崖壁上。现两巨家保存完好。1911年10月武昌起义，南京九镇新军首先响应，在中华门外袜陵关起,"118.78897,32.005066"
江苏·苏州·相城区,俞樾故居,3543502427,文化古迹,,热度 0.7,江苏省苏州市相城区,园内环境清幽，江苏文物保护单位,"120.6248782329,31.315452180205"
江苏·盐城·建湖县,乔冠华故居,2272490825,文化古迹,,热度 0.7,江苏盐城建湖县庆丰镇东乔村,建湖县城向东五、六公里的庆丰镇有个东乔村，该村西傍东塘河，地处204国道和盐淮公路之间，水陆交通称便。村中有座大院，青砖,"119.884154,33.466901"
江苏·常州·武进区,南城寺,107585426,文化古迹,,热度 0.0,江苏省常州市武进区,南城禅寺，位于武进区郑陆镇三皇庙村。相传三皇庙村的寺墩上建有寺庙，名曰南城寺，规模宏大，寺墩之名由此而来。寺墩遗址，现为,"120.104658,31.819708"
江苏·无锡·唐城,唐代大殿,2321585037,文化古迹,,热度 0.0,江苏省无锡市滨湖区漆塘路1号唐城,“唐宫”景区的正面是一座巍峨的唐代大殿，它仿照唐代长安城大明宫含元殿而建，是皇帝坐朝和举行大典的场所。殿内陈设了仿唐的皇,"120.25370457863,31.512066224509"
江苏·盐城·盐都区,郝柏村故居,198278096,文化古迹,,热度 0.0,中国江苏盐都县葛武乡郝荣村,普通砖瓦结构民居，与大邹镇隔河相望,"119.987035,33.16146"
江苏·无锡·宜兴市,太平天国辅王府,3080816558,文化古迹,,热度 0.0,江苏省无锡市宜兴市近郊通贞观东路59号,内藏石器时代至民国期间的文物数千件,"119.824387,31.366986"
江苏·苏州·沧浪区,文起堂,2127676691,文化古迹,,热度 0.7,江苏省苏州市沧浪区干将东路712号,充分体现明代建筑特征，具有较高艺术价值,"120.636072,31.314184"
江苏·扬州·汪氏小苑,藏宝洞,4109026006,文化古迹,,热度 0.0,江苏省扬州市广陵区汪氏小苑内,汪氏小苑精彩之地，虽锈迹斑斑但开关自如,"119.453524,32.401437"
江苏·盐城·亭湖区,陆公祠,2807601905,文化古迹,,热度 0.72,中国江苏盐城市区儒学街西侧,保存文物众多，极为珍贵，意义非凡,"120.142659,33.387706"
江苏·苏州·耦园,听橹楼,220390850,文化古迹,,热度 0.0,江苏省苏州市平江区藕园,平台之东，山势增高，转为绝壁直削而下,"120.64530064212,31.321896677796"
江苏·苏州·吴中区,越城遗址,2053938681,文化古迹,,热度 0.7,江苏省苏州市吴中区石湖北越来溪东,越城遗址位于市郊石湖北越来溪东，1956年被列为江苏省文物保护单位。遗址范围南北长450米，东西宽400米，面积近18万,"120.59491999456,31.256815402042"
江苏·扬州·广陵区,阮家祠堂,4199621635,文化古迹,,热度 0.0,江苏省扬州市广陵区毓贤街6-8号,保存完好的清代祠堂建筑,"119.44297,32.397579"
江苏·苏州·吴中区,范大成祠,3512613040,文化古迹,,热度 0.7,江苏省苏州市吴中区郊石湖行春桥畔茶磨屿下,原名范文穆公祠，位于市郊石湖行春桥畔茶磨屿下，1963年被列为苏州市文物保护单位。范大成（1126 1193），字致能，,"120.594505,31.260586"
江苏·苏州·吴中区,申时行墓,361472744,文化古迹,,热度 0.7,江苏省苏州市吴中区市郊石湖吴山东麓,1995年被列为江苏省文物保护单位,"120.589025,31.227584"
江苏·苏州·沧浪区,万寿宫,2643775051,文化古迹,,热度 0.7,江苏省苏州市沧浪区民治路98号,位于民治路15号，1963年被列为苏州市文物保护单位。从前苏州有“三宫九观二十四坊”之说，万寿宫即“三宫”之一。万寿宫原,"120.636786,31.309971"
江苏·盐城·大纵湖,清风阁,1845730311,文化古迹,,热度 0.7,江苏省盐城市盐都区大纵湖,意境深远、构筑精致、文化内涵丰富,"119.8296157821,33.174637885445"
江苏·徐州·徐州博物馆,土山东汉彭城王墓,531798422,文化古迹,,热度 0.0,江苏省徐州市云龙区和平路101号徐州博物馆,土山东汉彭城王墓 土山位于徐州博物馆北侧。《魏书?地形志》、《水经注》及方志等记载土山为高冢戍、亚父冢、范增墓。传说范增,"117.19271281411,34.25604396551"
江苏·盐城·东台市,董永祠墓,1840908419,文化古迹,,热度 0.0,江苏省盐城东台市台南镇兴圩村,千年遗事青山在，冢草萋萋带泪痕,"120.280596,32.763804"
江苏·苏州·震泽古镇,师俭堂,906810732,文化古迹,,热度 0.0,江苏省苏州市吴江市震泽镇宝塔街西段,"师俭堂在老街宝塔街上，这座师俭堂,从街面上看过去并不觉得特别,但走进去以后才发现果真有点与众不同。师俭堂的主人本姓徐,是","120.510207,30.918572"
江苏·扬州·江都市,许晓轩故居,1238645427,文化古迹,,热度 0.7,江苏省扬州江都市江都镇解放路一人巷4号,许晓轩（1916—1949），学名永安，字小轩，江都县仙女庙（今江都镇）人。1931年由于生活所迫，辍学后在仙女庙震泰钱,"119.567215,32.436559"
江苏·苏州·耦园,载酒堂,3754614817,文化古迹,,热度 0.0,江苏省苏州市平江区耦园,所雕人物，姿态各异,"120.64529159646,31.321890829191"
江苏·苏州·拙政园,兰雪堂,3342243340,文化古迹,,热度 0.0,江苏省苏州市平江区东北街178号拙政园内,富有“独立天地间，清风洒兰雪”的诗意,"120.63630632765,31.330279848663"
江苏·苏州·吴江区,平望小九华寺,2081629501,文化古迹,,热度 0.0,江苏苏州吴江市平望镇九华路,江苏省吴江市平望镇小九华寺小九华寺坐落在风景秀丽的莺脰湖畔，四周环水，只有一座伟岸挺拔的安德桥相连。过去在小九华寺对面还,"120.65167395323,30.978405850328"
江苏·无锡·滨湖区,梅村泰伯庙,1138033194,文化古迹,,热度 0.7,无锡市天山路5号,坐落在无锡市东南15公里的无锡县梅村乡镇伯渎河边，又名泰伯祠，至德祠，让王庙。梅村古名梅里，乃商末周太王长子泰伯因让王位,"120.44127261306,31.544695308337"
江苏·盐城·建湖县,延寿寺,1650430589,文化古迹,,热度 0.0,江苏省盐城市建湖县,延寿寺位于颜单镇南首。始建于清乾隆十七年(1752年)，名延寿庵，属曹洞宗，历代时兴时废。改革开放后，由地方居士刘玉珍(,"119.720981,33.388322"
江苏·无锡·锡山区,泰伯墓,1518414685,文化古迹,,热度 0.7,江苏省无锡市锡山区鸿声乡,享有“全国重点文物保护单位”之称,"120.49430369028,31.555199183253"
